level,imu,task
0,'2segment_data3863.mat',2
0,'2segment_data3864.mat',2
0,'2segment_data3865.mat',2
0,'2segment_data3866.mat',2
0,'2segment_data3867.mat',2
0,'2segment_data3868.mat',2
0,'2segment_data3869.mat',2
0,'2segment_data3870.mat',2
0,'2segment_data3871.mat',2
0,'2segment_data3872.mat',2
0,'2segment_data3873.mat',2
0,'2segment_data3874.mat',2
0,'2segment_data3875.mat',2
0,'2segment_data3876.mat',2
0,'2segment_data3877.mat',2
0,'2segment_data3878.mat',2
0,'2segment_data3879.mat',2
0,'2segment_data3880.mat',2
0,'2segment_data3881.mat',2
0,'2segment_data3882.mat',2
0,'2segment_data3883.mat',2
0,'2segment_data3884.mat',2
0,'2segment_data3885.mat',2
0,'2segment_data3886.mat',2
0,'2segment_data3887.mat',2
0,'2segment_data3888.mat',2
0,'2segment_data3889.mat',2
0,'2segment_data3890.mat',2
0,'2segment_data3891.mat',2
0,'2segment_data3892.mat',2
0,'2segment_data3893.mat',2
0,'2segment_data3894.mat',2
0,'2segment_data3895.mat',2
0,'2segment_data3896.mat',2
0,'2segment_data3897.mat',2
0,'2segment_data3898.mat',2
0,'2segment_data3899.mat',2
0,'2segment_data3900.mat',2
0,'2segment_data3901.mat',2
0,'2segment_data3902.mat',2
0,'2segment_data3903.mat',2
0,'2segment_data3904.mat',2
0,'2segment_data3905.mat',2
0,'2segment_data3906.mat',2
0,'2segment_data3907.mat',2
0,'2segment_data3908.mat',2
0,'2segment_data3909.mat',2
0,'2segment_data3910.mat',2
0,'2segment_data3911.mat',2
0,'2segment_data3912.mat',2
0,'2segment_data3913.mat',2
0,'2segment_data3914.mat',2
0,'2segment_data3915.mat',2
0,'2segment_data3916.mat',2
0,'2segment_data3917.mat',2
0,'2segment_data3918.mat',2
0,'2segment_data3919.mat',2
0,'2segment_data3920.mat',2
0,'2segment_data3921.mat',2
0,'2segment_data3922.mat',2
0,'2segment_data3923.mat',2
0,'2segment_data3924.mat',2
0,'2segment_data3925.mat',2
3,'2segment_data3926.mat',2
3,'2segment_data3927.mat',2
3,'2segment_data3928.mat',2
3,'2segment_data3929.mat',2
3,'2segment_data3930.mat',2
3,'2segment_data3931.mat',2
3,'2segment_data3932.mat',2
3,'2segment_data3933.mat',2
3,'2segment_data3934.mat',2
3,'2segment_data3935.mat',2
0,'2segment_data3936.mat',2
2,'2segment_data3937.mat',2
2,'2segment_data3938.mat',2
2,'2segment_data3939.mat',2
2,'2segment_data3940.mat',2
2,'2segment_data3941.mat',2
2,'2segment_data3942.mat',2
2,'2segment_data3943.mat',2
2,'2segment_data3944.mat',2
2,'2segment_data3945.mat',2
2,'2segment_data3946.mat',2
2,'2segment_data3947.mat',2
2,'2segment_data3948.mat',2
2,'2segment_data3949.mat',2
2,'2segment_data3950.mat',2
2,'2segment_data3951.mat',2
2,'2segment_data3952.mat',2
0,'2segment_data3953.mat',2
0,'2segment_data3954.mat',2
0,'2segment_data3955.mat',2
0,'2segment_data3956.mat',2
0,'2segment_data3957.mat',2
0,'2segment_data3958.mat',2
0,'2segment_data3959.mat',2
0,'2segment_data3960.mat',2
0,'2segment_data3961.mat',2
0,'2segment_data3962.mat',2
0,'2segment_data3963.mat',2
0,'2segment_data3964.mat',2
0,'2segment_data3965.mat',2
0,'2segment_data3966.mat',2
0,'2segment_data3967.mat',2
0,'2segment_data3968.mat',2
0,'2segment_data3969.mat',2
0,'2segment_data3970.mat',2
0,'2segment_data3971.mat',2
0,'2segment_data3972.mat',2
0,'2segment_data3973.mat',2
0,'2segment_data3974.mat',2
0,'2segment_data3975.mat',2
0,'2segment_data3976.mat',2
0,'2segment_data3977.mat',2
0,'2segment_data3978.mat',2
0,'2segment_data3979.mat',2
0,'2segment_data3980.mat',2
0,'2segment_data3981.mat',2
0,'2segment_data3982.mat',2
0,'2segment_data3983.mat',2
0,'2segment_data3984.mat',2
0,'2segment_data3985.mat',2
0,'2segment_data3986.mat',2
0,'2segment_data3987.mat',2
0,'2segment_data3988.mat',2
0,'2segment_data3989.mat',2
0,'2segment_data3990.mat',2
0,'2segment_data3991.mat',2
0,'2segment_data3992.mat',2
0,'2segment_data3993.mat',2
0,'2segment_data3994.mat',2
0,'2segment_data3995.mat',2
0,'2segment_data3996.mat',2
0,'2segment_data3997.mat',2
0,'2segment_data3998.mat',2
0,'2segment_data3999.mat',2
0,'2segment_data4000.mat',2
0,'2segment_data4001.mat',2
0,'2segment_data4002.mat',2
0,'2segment_data4003.mat',2
0,'2segment_data4004.mat',2
0,'2segment_data4005.mat',2
0,'2segment_data4006.mat',2
0,'2segment_data4007.mat',2
0,'2segment_data4008.mat',2
0,'2segment_data4009.mat',2
0,'2segment_data4010.mat',2
0,'2segment_data4011.mat',2
0,'2segment_data4012.mat',2
0,'2segment_data4013.mat',2
0,'2segment_data4014.mat',2
0,'2segment_data4015.mat',2
0,'2segment_data4016.mat',2
0,'2segment_data4017.mat',2
0,'2segment_data4018.mat',2
0,'2segment_data4019.mat',2
0,'2segment_data4020.mat',2
1,'2segment_data4021.mat',2
1,'2segment_data4022.mat',2
1,'2segment_data4023.mat',2
1,'2segment_data4024.mat',2
1,'2segment_data4025.mat',2
1,'2segment_data4026.mat',2
1,'2segment_data4027.mat',2
1,'2segment_data4028.mat',2
1,'2segment_data4029.mat',2
1,'2segment_data4030.mat',2
1,'2segment_data4031.mat',2
1,'2segment_data4032.mat',2
1,'2segment_data4033.mat',2
1,'2segment_data4034.mat',2
1,'2segment_data4035.mat',2
1,'2segment_data4036.mat',2
1,'2segment_data4037.mat',2
1,'2segment_data4038.mat',2
1,'2segment_data4039.mat',2
1,'2segment_data4040.mat',2
1,'2segment_data4041.mat',2
1,'2segment_data4042.mat',2
1,'2segment_data4043.mat',2
1,'2segment_data4044.mat',2
1,'2segment_data4045.mat',2
1,'2segment_data4046.mat',2
1,'2segment_data4047.mat',2
1,'2segment_data4048.mat',2
1,'2segment_data4049.mat',2
1,'2segment_data4050.mat',2
1,'2segment_data4051.mat',2
1,'2segment_data4052.mat',2
1,'2segment_data4053.mat',2
1,'2segment_data4054.mat',2
1,'2segment_data4055.mat',2
1,'2segment_data4056.mat',2
1,'2segment_data4057.mat',2
1,'2segment_data4058.mat',2
1,'2segment_data4059.mat',2
1,'2segment_data4060.mat',2
1,'2segment_data4061.mat',2
1,'2segment_data4062.mat',2
1,'2segment_data4063.mat',2
1,'2segment_data4064.mat',2
1,'2segment_data4065.mat',2
1,'2segment_data4066.mat',2
1,'2segment_data4067.mat',2
1,'2segment_data4068.mat',2
1,'2segment_data4069.mat',2
1,'2segment_data4070.mat',2
1,'2segment_data4071.mat',2
1,'2segment_data4072.mat',2
1,'2segment_data4073.mat',2
1,'2segment_data4074.mat',2
1,'2segment_data4075.mat',2
1,'2segment_data4076.mat',2
1,'2segment_data4077.mat',2
1,'2segment_data4078.mat',2
1,'2segment_data4079.mat',2
1,'2segment_data4080.mat',2
1,'2segment_data4081.mat',2
1,'2segment_data4082.mat',2
1,'2segment_data4083.mat',2
1,'2segment_data4084.mat',2
1,'2segment_data4085.mat',2
1,'2segment_data4086.mat',2
1,'2segment_data4087.mat',2
1,'2segment_data4088.mat',2
1,'2segment_data4089.mat',2
1,'2segment_data4090.mat',2
1,'2segment_data4091.mat',2
1,'2segment_data4092.mat',2
1,'2segment_data4093.mat',2
1,'2segment_data4094.mat',2
1,'2segment_data4095.mat',2
1,'2segment_data4096.mat',2
1,'2segment_data4097.mat',2
1,'2segment_data4098.mat',2
1,'2segment_data4099.mat',2
1,'2segment_data4100.mat',2
1,'2segment_data4101.mat',2
1,'2segment_data4102.mat',2
1,'2segment_data4103.mat',2
1,'2segment_data4104.mat',2
1,'2segment_data4105.mat',2
1,'2segment_data4106.mat',2
1,'2segment_data4107.mat',2
1,'2segment_data4108.mat',2
0,'2segment_data4109.mat',2
0,'2segment_data4110.mat',2
0,'2segment_data4111.mat',2
0,'2segment_data4112.mat',2
0,'2segment_data4113.mat',2
0,'2segment_data4114.mat',2
0,'2segment_data4115.mat',2
0,'2segment_data4116.mat',2
0,'2segment_data4117.mat',2
0,'2segment_data4118.mat',2
0,'2segment_data4119.mat',2
0,'2segment_data4120.mat',2
0,'2segment_data4121.mat',2
0,'2segment_data4122.mat',2
0,'2segment_data4123.mat',2
0,'2segment_data4124.mat',2
0,'2segment_data4125.mat',2
0,'2segment_data4126.mat',2
0,'2segment_data4127.mat',2
0,'2segment_data4128.mat',2
0,'2segment_data4129.mat',2
0,'2segment_data4130.mat',2
0,'2segment_data4131.mat',2
0,'2segment_data4132.mat',2
0,'2segment_data4133.mat',2
0,'2segment_data4134.mat',2
0,'2segment_data4135.mat',2
0,'2segment_data4136.mat',2
0,'2segment_data4137.mat',2
0,'2segment_data4138.mat',2
0,'2segment_data4139.mat',2
0,'2segment_data4140.mat',2
0,'2segment_data4141.mat',2
0,'2segment_data4142.mat',2
0,'2segment_data4143.mat',2
0,'2segment_data4144.mat',2
0,'2segment_data4145.mat',2
0,'2segment_data4146.mat',2
0,'2segment_data4147.mat',2
0,'2segment_data4148.mat',2
0,'2segment_data4149.mat',2
0,'2segment_data4150.mat',2
0,'2segment_data4151.mat',2
0,'2segment_data4152.mat',2
0,'2segment_data4153.mat',2
0,'2segment_data4154.mat',2
0,'2segment_data4155.mat',2
0,'2segment_data4156.mat',2
0,'2segment_data4157.mat',2
0,'2segment_data4158.mat',2
0,'2segment_data4159.mat',2
0,'2segment_data4160.mat',2
0,'2segment_data4161.mat',2
0,'2segment_data4162.mat',2
0,'2segment_data4163.mat',2
0,'2segment_data4164.mat',2
0,'2segment_data4165.mat',2
0,'2segment_data4166.mat',2
0,'2segment_data4167.mat',2
0,'2segment_data4168.mat',2
0,'2segment_data4169.mat',2
0,'2segment_data4170.mat',2
0,'2segment_data4171.mat',2
0,'2segment_data4172.mat',2
0,'2segment_data4173.mat',2
0,'2segment_data4174.mat',2
0,'2segment_data4175.mat',2
0,'2segment_data4176.mat',2
0,'2segment_data4177.mat',2
0,'2segment_data4178.mat',2
0,'2segment_data4179.mat',2
0,'2segment_data4180.mat',2
0,'2segment_data4181.mat',2
0,'2segment_data4182.mat',2
0,'2segment_data4183.mat',2
0,'2segment_data4184.mat',2
0,'2segment_data4185.mat',2
0,'2segment_data4186.mat',2
0,'2segment_data4187.mat',2
0,'2segment_data4188.mat',2
0,'2segment_data4189.mat',2
0,'2segment_data4190.mat',2
0,'2segment_data4191.mat',2
0,'2segment_data4192.mat',2
0,'2segment_data4193.mat',2
0,'2segment_data4194.mat',2
0,'2segment_data4195.mat',2
0,'2segment_data4196.mat',2
0,'2segment_data4197.mat',2
0,'2segment_data4198.mat',2
0,'2segment_data4199.mat',2
0,'2segment_data4200.mat',2
0,'2segment_data4201.mat',2
0,'2segment_data4202.mat',2
0,'2segment_data4203.mat',2
0,'2segment_data4204.mat',2
0,'2segment_data4205.mat',2
0,'2segment_data4206.mat',2
0,'2segment_data4207.mat',2
0,'2segment_data4208.mat',2
0,'2segment_data4209.mat',2
0,'2segment_data4210.mat',2
0,'2segment_data4211.mat',2
0,'2segment_data4212.mat',2
0,'2segment_data4213.mat',2
0,'2segment_data4214.mat',2
0,'2segment_data4215.mat',2
3,'2segment_data4216.mat',2
3,'2segment_data4217.mat',2
3,'2segment_data4218.mat',2
3,'2segment_data4219.mat',2
3,'2segment_data4220.mat',2
3,'2segment_data4221.mat',2
3,'2segment_data4222.mat',2
3,'2segment_data4223.mat',2
3,'2segment_data4224.mat',2
3,'2segment_data4225.mat',2
3,'2segment_data4226.mat',2
3,'2segment_data4227.mat',2
3,'2segment_data4228.mat',2
3,'2segment_data4229.mat',2
3,'2segment_data4230.mat',2
3,'2segment_data4231.mat',2
3,'2segment_data4232.mat',2
3,'2segment_data4233.mat',2
3,'2segment_data4234.mat',2
3,'2segment_data4235.mat',2
3,'2segment_data4236.mat',2
3,'2segment_data4237.mat',2
3,'2segment_data4238.mat',2
3,'2segment_data4239.mat',2
3,'2segment_data4240.mat',2
3,'2segment_data4241.mat',2
3,'2segment_data4242.mat',2
3,'2segment_data4243.mat',2
3,'2segment_data4244.mat',2
3,'2segment_data4245.mat',2
3,'2segment_data4246.mat',2
3,'2segment_data4247.mat',2
3,'2segment_data4248.mat',2
3,'2segment_data4249.mat',2
3,'2segment_data4250.mat',2
3,'2segment_data4251.mat',2
3,'2segment_data4252.mat',2
3,'2segment_data4253.mat',2
3,'2segment_data4254.mat',2
3,'2segment_data4255.mat',2
3,'2segment_data4256.mat',2
3,'2segment_data4257.mat',2
3,'2segment_data4258.mat',2
3,'2segment_data4259.mat',2
4,'2segment_data4260.mat',2
4,'2segment_data4261.mat',2
4,'2segment_data4262.mat',2
4,'2segment_data4263.mat',2
4,'2segment_data4264.mat',2
4,'2segment_data4265.mat',2
4,'2segment_data4266.mat',2
4,'2segment_data4267.mat',2
4,'2segment_data4268.mat',2
4,'2segment_data4269.mat',2
4,'2segment_data4270.mat',2
4,'2segment_data4271.mat',2
4,'2segment_data4272.mat',2
4,'2segment_data4273.mat',2
4,'2segment_data4274.mat',2
4,'2segment_data4275.mat',2
4,'2segment_data4276.mat',2
4,'2segment_data4277.mat',2
4,'2segment_data4278.mat',2
4,'2segment_data4279.mat',2
4,'2segment_data4280.mat',2
4,'2segment_data4281.mat',2
4,'2segment_data4282.mat',2
4,'2segment_data4283.mat',2
4,'2segment_data4284.mat',2
4,'2segment_data4285.mat',2
4,'2segment_data4286.mat',2
4,'2segment_data4287.mat',2
4,'2segment_data4288.mat',2
4,'2segment_data4289.mat',2
4,'2segment_data4290.mat',2
4,'2segment_data4291.mat',2
4,'2segment_data4292.mat',2
4,'2segment_data4293.mat',2
4,'2segment_data4294.mat',2
4,'2segment_data4295.mat',2
4,'2segment_data4296.mat',2
4,'2segment_data4297.mat',2
4,'2segment_data4298.mat',2
4,'2segment_data4299.mat',2
4,'2segment_data4300.mat',2
4,'2segment_data4301.mat',2
4,'2segment_data4302.mat',2
4,'2segment_data4303.mat',2
4,'2segment_data4304.mat',2
4,'2segment_data4305.mat',2
4,'2segment_data4306.mat',2
4,'2segment_data4307.mat',2
4,'2segment_data4308.mat',2
4,'2segment_data4309.mat',2
4,'2segment_data4310.mat',2
4,'2segment_data4311.mat',2
4,'2segment_data4312.mat',2
4,'2segment_data4313.mat',2
4,'2segment_data4314.mat',2
4,'2segment_data4315.mat',2
4,'2segment_data4316.mat',2
4,'2segment_data4317.mat',2
4,'2segment_data4318.mat',2
4,'2segment_data4319.mat',2
4,'2segment_data4320.mat',2
4,'2segment_data4321.mat',2
4,'2segment_data4322.mat',2
4,'2segment_data4323.mat',2
4,'2segment_data4324.mat',2
4,'2segment_data4325.mat',2
4,'2segment_data4326.mat',2
4,'2segment_data4327.mat',2
4,'2segment_data4328.mat',2
3,'2segment_data4329.mat',2
3,'2segment_data4330.mat',2
3,'2segment_data4331.mat',2
3,'2segment_data4332.mat',2
3,'2segment_data4333.mat',2
3,'2segment_data4334.mat',2
3,'2segment_data4335.mat',2
3,'2segment_data4336.mat',2
3,'2segment_data4337.mat',2
3,'2segment_data4338.mat',2
3,'2segment_data4339.mat',2
3,'2segment_data4340.mat',2
3,'2segment_data4341.mat',2
3,'2segment_data4342.mat',2
3,'2segment_data4343.mat',2
3,'2segment_data4344.mat',2
3,'2segment_data4345.mat',2
3,'2segment_data4346.mat',2
3,'2segment_data4347.mat',2
3,'2segment_data4348.mat',2
3,'2segment_data4349.mat',2
3,'2segment_data4350.mat',2
3,'2segment_data4351.mat',2
3,'2segment_data4352.mat',2
3,'2segment_data4353.mat',2
3,'2segment_data4354.mat',2
3,'2segment_data4355.mat',2
3,'2segment_data4356.mat',2
3,'2segment_data4357.mat',2
3,'2segment_data4358.mat',2
3,'2segment_data4359.mat',2
3,'2segment_data4360.mat',2
3,'2segment_data4361.mat',2
3,'2segment_data4362.mat',2
3,'2segment_data4363.mat',2
3,'2segment_data4364.mat',2
3,'2segment_data4365.mat',2
3,'2segment_data4366.mat',2
3,'2segment_data4367.mat',2
3,'2segment_data4368.mat',2
3,'2segment_data4369.mat',2
3,'2segment_data4370.mat',2
3,'2segment_data4371.mat',2
3,'2segment_data4372.mat',2
3,'2segment_data4373.mat',2
3,'2segment_data4374.mat',2
3,'2segment_data4375.mat',2
3,'2segment_data4376.mat',2
3,'2segment_data4377.mat',2
3,'2segment_data4378.mat',2
3,'2segment_data4379.mat',2
3,'2segment_data4380.mat',2
3,'2segment_data4381.mat',2
3,'2segment_data4382.mat',2
3,'2segment_data4383.mat',2
3,'2segment_data4384.mat',2
3,'2segment_data4385.mat',2
3,'2segment_data4386.mat',2
3,'2segment_data4387.mat',2
3,'2segment_data4388.mat',2
3,'2segment_data4389.mat',2
3,'2segment_data4390.mat',2
3,'2segment_data4391.mat',2
3,'2segment_data4392.mat',2
3,'2segment_data4393.mat',2
3,'2segment_data4394.mat',2
3,'2segment_data4395.mat',2
3,'2segment_data4396.mat',2
3,'2segment_data4397.mat',2
3,'2segment_data4398.mat',2
3,'2segment_data4399.mat',2
3,'2segment_data4400.mat',2
3,'2segment_data4401.mat',2
3,'2segment_data4402.mat',2
3,'2segment_data4403.mat',2
3,'2segment_data4404.mat',2
3,'2segment_data4405.mat',2
3,'2segment_data4406.mat',2
3,'2segment_data4407.mat',2
3,'2segment_data4408.mat',2
3,'2segment_data4409.mat',2
3,'2segment_data4410.mat',2
3,'2segment_data4411.mat',2
3,'2segment_data4412.mat',2
3,'2segment_data4413.mat',2
3,'2segment_data4414.mat',2
3,'2segment_data4415.mat',2
3,'2segment_data4416.mat',2
3,'2segment_data4417.mat',2
3,'2segment_data4418.mat',2
3,'2segment_data4419.mat',2
3,'2segment_data4420.mat',2
3,'2segment_data4421.mat',2
3,'2segment_data4422.mat',2
3,'2segment_data4423.mat',2
3,'2segment_data4424.mat',2
3,'2segment_data4425.mat',2
3,'2segment_data4426.mat',2
3,'2segment_data4427.mat',2
3,'2segment_data4428.mat',2
3,'2segment_data4429.mat',2
3,'2segment_data4430.mat',2
3,'2segment_data4431.mat',2
3,'2segment_data4432.mat',2
3,'2segment_data4433.mat',2
3,'2segment_data4434.mat',2
3,'2segment_data4435.mat',2
3,'2segment_data4436.mat',2
3,'2segment_data4437.mat',2
3,'2segment_data4438.mat',2
3,'2segment_data4439.mat',2
3,'2segment_data4440.mat',2
3,'2segment_data4441.mat',2
3,'2segment_data4442.mat',2
3,'2segment_data4443.mat',2
3,'2segment_data4444.mat',2
3,'2segment_data4445.mat',2
3,'2segment_data4446.mat',2
3,'2segment_data4447.mat',2
3,'2segment_data4448.mat',2
3,'2segment_data4449.mat',2
3,'2segment_data4450.mat',2
3,'2segment_data4451.mat',2
3,'2segment_data4452.mat',2
3,'2segment_data4453.mat',2
3,'2segment_data4454.mat',2
3,'2segment_data4455.mat',2
3,'2segment_data4456.mat',2
3,'2segment_data4457.mat',2
3,'2segment_data4458.mat',2
3,'2segment_data4459.mat',2
3,'2segment_data4460.mat',2
3,'2segment_data4461.mat',2
3,'2segment_data4462.mat',2
3,'2segment_data4463.mat',2
3,'2segment_data4464.mat',2
3,'2segment_data4465.mat',2
3,'2segment_data4466.mat',2
3,'2segment_data4467.mat',2
3,'2segment_data4468.mat',2
3,'2segment_data4469.mat',2
3,'2segment_data4470.mat',2
3,'2segment_data4471.mat',2
3,'2segment_data4472.mat',2
3,'2segment_data4473.mat',2
3,'2segment_data4474.mat',2
3,'2segment_data4475.mat',2
3,'2segment_data4476.mat',2
3,'2segment_data4477.mat',2
3,'2segment_data4478.mat',2
3,'2segment_data4479.mat',2
3,'2segment_data4480.mat',2
3,'2segment_data4481.mat',2
3,'2segment_data4482.mat',2
3,'2segment_data4483.mat',2
3,'2segment_data4484.mat',2
3,'2segment_data4485.mat',2
2,'2segment_data4486.mat',2
2,'2segment_data4487.mat',2
2,'2segment_data4488.mat',2
2,'2segment_data4489.mat',2
2,'2segment_data4490.mat',2
2,'2segment_data4491.mat',2
2,'2segment_data4492.mat',2
2,'2segment_data4493.mat',2
2,'2segment_data4494.mat',2
2,'2segment_data4495.mat',2
2,'2segment_data4496.mat',2
2,'2segment_data4497.mat',2
2,'2segment_data4498.mat',2
2,'2segment_data4499.mat',2
2,'2segment_data4500.mat',2
2,'2segment_data4501.mat',2
2,'2segment_data4502.mat',2
2,'2segment_data4503.mat',2
2,'2segment_data4504.mat',2
2,'2segment_data4505.mat',2
2,'2segment_data4506.mat',2
2,'2segment_data4507.mat',2
2,'2segment_data4508.mat',2
2,'2segment_data4509.mat',2
2,'2segment_data4510.mat',2
2,'2segment_data4511.mat',2
2,'2segment_data4512.mat',2
2,'2segment_data4513.mat',2
2,'2segment_data4514.mat',2
2,'2segment_data4515.mat',2
2,'2segment_data4516.mat',2
2,'2segment_data4517.mat',2
2,'2segment_data4518.mat',2
2,'2segment_data4519.mat',2
2,'2segment_data4520.mat',2
2,'2segment_data4521.mat',2
2,'2segment_data4522.mat',2
2,'2segment_data4523.mat',2
2,'2segment_data4524.mat',2
2,'2segment_data4525.mat',2
2,'2segment_data4526.mat',2
2,'2segment_data4527.mat',2
2,'2segment_data4528.mat',2
2,'2segment_data4529.mat',2
2,'2segment_data4530.mat',2
2,'2segment_data4531.mat',2
2,'2segment_data4532.mat',2
2,'2segment_data4533.mat',2
2,'2segment_data4534.mat',2
2,'2segment_data4535.mat',2
2,'2segment_data4536.mat',2
2,'2segment_data4537.mat',2
2,'2segment_data4538.mat',2
2,'2segment_data4539.mat',2
2,'2segment_data4540.mat',2
2,'2segment_data4541.mat',2
2,'2segment_data4542.mat',2
2,'2segment_data4543.mat',2
2,'2segment_data4544.mat',2
2,'2segment_data4545.mat',2
2,'2segment_data4546.mat',2
2,'2segment_data4547.mat',2
2,'2segment_data4548.mat',2
2,'2segment_data4549.mat',2
2,'2segment_data4550.mat',2
2,'2segment_data4551.mat',2
2,'2segment_data4552.mat',2
2,'2segment_data4553.mat',2
2,'2segment_data4554.mat',2
2,'2segment_data4555.mat',2
2,'2segment_data4556.mat',2
2,'2segment_data4557.mat',2
2,'2segment_data4558.mat',2
2,'2segment_data4559.mat',2
2,'2segment_data4560.mat',2
2,'2segment_data4561.mat',2
2,'2segment_data4562.mat',2
2,'2segment_data4563.mat',2
2,'2segment_data4564.mat',2
2,'2segment_data4565.mat',2
2,'2segment_data4566.mat',2
2,'2segment_data4567.mat',2
2,'2segment_data4568.mat',2
2,'2segment_data4569.mat',2
2,'2segment_data4570.mat',2
2,'2segment_data4571.mat',2
2,'2segment_data4572.mat',2
2,'2segment_data4573.mat',2
2,'2segment_data4574.mat',2
2,'2segment_data4575.mat',2
2,'2segment_data4576.mat',2
2,'2segment_data4577.mat',2
2,'2segment_data4578.mat',2
2,'2segment_data4579.mat',2
2,'2segment_data4580.mat',2
2,'2segment_data4581.mat',2
2,'2segment_data4582.mat',2
2,'2segment_data4583.mat',2
2,'2segment_data4584.mat',2
2,'2segment_data4585.mat',2
2,'2segment_data4586.mat',2
2,'2segment_data4587.mat',2
2,'2segment_data4588.mat',2
2,'2segment_data4589.mat',2
2,'2segment_data4590.mat',2
2,'2segment_data4591.mat',2
2,'2segment_data4592.mat',2
2,'2segment_data4593.mat',2
2,'2segment_data4594.mat',2
2,'2segment_data4595.mat',2
2,'2segment_data4596.mat',2
2,'2segment_data4597.mat',2
2,'2segment_data4598.mat',2
2,'2segment_data4599.mat',2
2,'2segment_data4600.mat',2
2,'2segment_data4601.mat',2
2,'2segment_data4602.mat',2
2,'2segment_data4603.mat',2
2,'2segment_data4604.mat',2
2,'2segment_data4605.mat',2
2,'2segment_data4606.mat',2
2,'2segment_data4607.mat',2
2,'2segment_data4608.mat',2
2,'2segment_data4609.mat',2
2,'2segment_data4610.mat',2
2,'2segment_data4611.mat',2
2,'2segment_data4612.mat',2
2,'2segment_data4613.mat',2
2,'2segment_data4614.mat',2
2,'2segment_data4615.mat',2
2,'2segment_data4616.mat',2
2,'2segment_data4617.mat',2
2,'2segment_data4618.mat',2
2,'2segment_data4619.mat',2
2,'2segment_data4620.mat',2
2,'2segment_data4621.mat',2
2,'2segment_data4622.mat',2
2,'2segment_data4623.mat',2
2,'2segment_data4624.mat',2
2,'2segment_data4625.mat',2
2,'2segment_data4626.mat',2
2,'2segment_data4627.mat',2
2,'2segment_data4628.mat',2
2,'2segment_data4629.mat',2
2,'2segment_data4630.mat',2
2,'2segment_data4631.mat',2
2,'2segment_data4632.mat',2
2,'2segment_data4633.mat',2
2,'2segment_data4634.mat',2
0,'2segment_data4635.mat',2
0,'2segment_data4636.mat',2
0,'2segment_data4637.mat',2
0,'2segment_data4638.mat',2
0,'2segment_data4639.mat',2
0,'2segment_data4640.mat',2
0,'2segment_data4641.mat',2
0,'2segment_data4642.mat',2
0,'2segment_data4643.mat',2
0,'2segment_data4644.mat',2
0,'2segment_data4645.mat',2
0,'2segment_data4646.mat',2
0,'2segment_data4647.mat',2
0,'2segment_data4648.mat',2
0,'2segment_data4649.mat',2
0,'2segment_data4650.mat',2
0,'2segment_data4651.mat',2
0,'2segment_data4652.mat',2
0,'2segment_data4653.mat',2
0,'2segment_data4654.mat',2
0,'2segment_data4655.mat',2
0,'2segment_data4656.mat',2
0,'2segment_data4657.mat',2
0,'2segment_data4658.mat',2
0,'2segment_data4659.mat',2
0,'2segment_data4660.mat',2
0,'2segment_data4661.mat',2
0,'2segment_data4662.mat',2
0,'2segment_data4663.mat',2
0,'2segment_data4664.mat',2
0,'2segment_data4665.mat',2
0,'2segment_data4666.mat',2
0,'2segment_data4667.mat',2
0,'2segment_data4668.mat',2
0,'2segment_data4669.mat',2
0,'2segment_data4670.mat',2
0,'2segment_data4671.mat',2
0,'2segment_data4672.mat',2
0,'2segment_data4673.mat',2
0,'2segment_data4674.mat',2
0,'2segment_data4675.mat',2
0,'2segment_data4676.mat',2
0,'2segment_data4677.mat',2
0,'2segment_data4678.mat',2
0,'2segment_data4679.mat',2
0,'2segment_data4680.mat',2
0,'2segment_data4681.mat',2
0,'2segment_data4682.mat',2
0,'2segment_data4683.mat',2
0,'2segment_data4684.mat',2
0,'2segment_data4685.mat',2
0,'2segment_data4686.mat',2
0,'2segment_data4687.mat',2
0,'2segment_data4688.mat',2
0,'2segment_data4689.mat',2
0,'2segment_data4690.mat',2
0,'2segment_data4691.mat',2
0,'2segment_data4692.mat',2
0,'2segment_data4693.mat',2
0,'2segment_data4694.mat',2
0,'2segment_data4695.mat',2
0,'2segment_data4696.mat',2
0,'2segment_data4697.mat',2
0,'2segment_data4698.mat',2
0,'2segment_data4699.mat',2
0,'2segment_data4700.mat',2
0,'2segment_data4701.mat',2
0,'2segment_data4702.mat',2
0,'2segment_data4703.mat',2
0,'2segment_data4704.mat',2
0,'2segment_data4705.mat',2
0,'2segment_data4706.mat',2
0,'2segment_data4707.mat',2
0,'2segment_data4708.mat',2
0,'2segment_data4709.mat',2
0,'2segment_data4710.mat',2
0,'2segment_data4711.mat',2
0,'2segment_data4712.mat',2
0,'2segment_data4713.mat',2
0,'2segment_data4714.mat',2
0,'2segment_data4715.mat',2
0,'2segment_data4716.mat',2
0,'2segment_data4717.mat',2
0,'2segment_data4718.mat',2
0,'2segment_data4719.mat',2
0,'2segment_data4720.mat',2
0,'2segment_data4721.mat',2
0,'2segment_data4722.mat',2
0,'2segment_data4723.mat',2
0,'2segment_data4724.mat',2
0,'2segment_data4725.mat',2
0,'2segment_data4726.mat',2
0,'2segment_data4727.mat',2
0,'2segment_data4728.mat',2
0,'2segment_data4729.mat',2
0,'2segment_data4730.mat',2
0,'2segment_data4731.mat',2
0,'2segment_data4732.mat',2
0,'2segment_data4733.mat',2
0,'2segment_data4734.mat',2
0,'2segment_data4735.mat',2
0,'2segment_data4736.mat',2
